Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0003729	mRNA binding	 61	0.247081849828443	1	27	34	1873	2910	1.12845556514236
GO:0003730	mRNA 3	 26	0.974541520982313	1	6	20	1894	2924	0.58834008097166
GO:0003735	structural constituent of ribosome	 40	0.000827172829305316	0.149620967653756	26	14	1874	2930	1.65715789473684
GO:0003743	translation initiation factor activity	 20	0.0483569876983946	0.700531030233308	12	8	1888	2936	1.52968421052632
GO:0003746	translation elongation factor activity	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	 16	0.0507934373406584	0.700531030233308	10	6	1890	2938	1.59342105263158
GO:0003774	motor activity	 27	0.794104406083542	1	9	18	1891	2926	0.849824561403509
GO:0003777	microtubule motor activity	 17	0.714557516553351	1	6	11	1894	2933	0.899814241486068
GO:0003785	actin monomer binding	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0003823	antigen binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0003887	DNA-directed DNA polymerase activity	 13	0.0278892980747787	0.645149512594856	9	4	1891	2940	1.76502024291498
GO:0003899	DNA-directed 5	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0003950	NAD+ ADP-ribosyltransferase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0003954	NADH dehydrogenase activity	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0003993	acid phosphatase activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0004029	aldehyde dehydrogenase (NAD+) activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0004033	aldo-keto reductase (NADP) activity	  5	1	1	0	5	1900	2939	0
GO:0004089	carbonate dehydratase activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0004114	3	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0004126	cytidine deaminase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0004129	cytochrome-c oxidase activity	  6	0.0374065477785077	0.668750781505298	5	1	1895	2943	2.12456140350877
GO:0004175	endopeptidase activity	 39	0.342651578667719	1	17	22	1883	2922	1.11130904183536
GO:0004177	aminopeptidase activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0004180	carboxypeptidase activity	 12	0.314255987487018	1	6	6	1894	2938	1.27473684210526
GO:0004181	metallocarboxypeptidase activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0004190	aspartic-type endopeptidase activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0004197	cysteine-type endopeptidase activity	 21	0.0734657082845183	0.790509169841492	12	9	1888	2935	1.45684210526316
GO:0004222	metalloendopeptidase activity	 24	0.479584034332685	1	10	14	1890	2930	1.06228070175439
GO:0004252	serine-type endopeptidase activity	 49	0.956182091902603	1	14	35	1886	2909	0.728421052631579
GO:0004298	threonine-type endopeptidase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0004303	estradiol 17-beta-dehydrogenase activity	  7	0.969456475532965	1	1	6	1899	2938	0.364210526315789
GO:0004364	glutathione transferase activity	 15	0.029138658982514	0.645149512594856	10	5	1890	2939	1.69964912280702
GO:0004386	helicase activity	 44	0.588757535075323	1	17	27	1883	2917	0.985023923444976
GO:0004402	histone acetyltransferase activity	 13	0.211081683470683	1	7	6	1893	2938	1.37279352226721
GO:0004407	histone deacetylase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0004435	phosphatidylinositol phospholipase C activity	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0004467	long-chain fatty acid-CoA ligase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0004497	monooxygenase activity	 21	0.891998425386366	1	6	15	1894	2929	0.728421052631579
GO:0004518	nuclease activity	 35	0.390099101890356	1	15	20	1885	2924	1.09263157894737
GO:0004519	endonuclease activity	 23	0.144601017125202	1	12	11	1888	2933	1.33016018306636
GO:0004521	endoribonuclease activity	  6	0.168500294647832	1	4	2	1896	2942	1.69964912280702
GO:0004527	exonuclease activity	 18	0.409627859647824	1	8	10	1892	2934	1.13309941520468
GO:0004535	poly(A)-specific ribonuclease activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0004540	ribonuclease activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0004550	nucleoside diphosphate kinase activity	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	 10	0.15331148914129	1	6	4	1894	2940	1.52968421052632
GO:0004601	peroxidase activity	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0004602	glutathione peroxidase activity	 11	0.0898936829136167	0.790509169841492	7	4	1893	2940	1.62239234449761
GO:0004620	phospholipase activity	  7	0.563170298527647	1	3	4	1897	2940	1.09263157894737
GO:0004622	lysophospholipase activity	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0004623	phospholipase A2 activity	  9	0.988740560601839	1	1	8	1899	2936	0.28327485380117
GO:0004675	transmembrane receptor protein serine/threonine kinase activity	  9	1	1	0	9	1900	2935	0
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0004709	MAP kinase kinase kinase activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0004712	protein serine/threonine/tyrosine kinase activity	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0004713	protein tyrosine kinase activity	 36	0.990631298491317	1	8	28	1892	2916	0.566549707602339
GO:0004714	transmembrane receptor protein tyrosine kinase activity	 20	0.94174501421726	1	5	15	1895	2929	0.637368421052632
GO:0004715	non-membrane spanning protein tyrosine kinase activity	 10	0.948919172037504	1	2	8	1898	2936	0.509894736842105
GO:0004721	phosphoprotein phosphatase activity	 35	0.023669146229635	0.591728655740876	20	15	1880	2929	1.45684210526316
GO:0004722	protein serine/threonine phosphatase activity	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0004725	protein tyrosine phosphatase activity	 27	0.355343292648724	1	12	15	1888	2929	1.13309941520468
GO:0004745	retinol dehydrogenase activity	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0004806	triglyceride lipase activity	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0004812	aminoacyl-tRNA ligase activity	 17	4.23550566510822e-05	0.0278368241811278	15	2	1885	2942	2.24953560371517
GO:0004842	ubiquitin-protein transferase activity	 79	0.716313304500626	1	29	50	1871	2894	0.935882744836775
GO:0004843	thiol-dependent ubiquitin-specific protease activity	 24	0.786805098890883	1	8	16	1892	2928	0.849824561403509
GO:0004857	enzyme inhibitor activity	 15	0.194844407752021	1	8	7	1892	2937	1.35971929824561
GO:0004860	protein kinase inhibitor activity	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0004864	protein phosphatase inhibitor activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0004866	endopeptidase inhibitor activity	 12	0.908244990866611	1	3	9	1897	2935	0.637368421052632
GO:0004867	serine-type endopeptidase inhibitor activity	 25	0.699935595853847	1	9	16	1891	2928	0.91781052631579
GO:0004869	cysteine-type endopeptidase inhibitor activity	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0004879	nuclear receptor activity	 16	0.978914829710732	1	3	13	1897	2931	0.478026315789474
GO:0004888	transmembrane signaling receptor activity	 42	0.98874873666121	1	10	32	1890	2912	0.607017543859649
GO:0004890	GABA-A receptor activity	  5	1	1	0	5	1900	2939	0
GO:0004896	cytokine receptor activity	 20	0.859813452414517	1	6	14	1894	2930	0.764842105263158
GO:0004930	G protein-coupled receptor activity	 94	0.999999999528736	1	11	83	1889	2861	0.298342665173572
GO:0004935	adrenergic receptor activity	  5	1	1	0	5	1900	2939	0
GO:0004950	chemokine receptor activity	  7	1	1	0	7	1900	2937	0
GO:0004970	ionotropic glutamate receptor activity	  7	1	1	0	7	1900	2937	0
GO:0004984	olfactory receptor activity	  9	1	1	0	9	1900	2935	0
GO:0004993	G protein-coupled serotonin receptor activity	  5	1	1	0	5	1900	2939	0
GO:0005003	ephrin receptor activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0005024	transforming growth factor beta-activated receptor activity	  6	1	1	0	6	1900	2938	0
GO:0005044	scavenger receptor activity	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0005070	SH3/SH2 adaptor activity	  9	0.497900286521984	1	4	5	1896	2939	1.13309941520468
GO:0005080	protein kinase C binding	 22	0.347022570077142	1	10	12	1890	2932	1.15885167464115
GO:0005085	guanyl-nucleotide exchange factor activity	 46	0.917898476855186	1	14	32	1886	2912	0.775926773455378
GO:0005089	Rho guanyl-nucleotide exchange factor activity	 20	0.94174501421726	1	5	15	1895	2929	0.637368421052632
GO:0005092	GDP-dissociation inhibitor activity	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0005096	GTPase activator activity	 57	0.780990553631889	1	20	37	1880	2907	0.89455216989843
GO:0005104	fibroblast growth factor receptor binding	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0005109	frizzled binding	 19	0.921262123766574	1	5	14	1895	2930	0.670914127423823
GO:0005112	Notch binding	  7	0.0887818565970774	0.790509169841492	5	2	1895	2942	1.82105263157895
GO:0005123	death receptor binding	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0005125	cytokine activity	 52	0.920825470510044	1	16	36	1884	2908	0.784453441295547
GO:0005154	epidermal growth factor receptor binding	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0005158	insulin receptor binding	 11	0.0898936829136167	0.790509169841492	7	4	1893	2940	1.62239234449761
GO:0005159	insulin-like growth factor receptor binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0005160	transforming growth factor beta receptor binding	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0005161	platelet-derived growth factor receptor binding	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0005164	tumor necrosis factor receptor binding	 11	0.445796419414966	1	5	6	1895	2938	1.15885167464115
GO:0005178	integrin binding	 60	0.00919025568226513	0.36958216030559	33	27	1867	2917	1.40221052631579
GO:0005179	hormone activity	 21	0.999590814414626	1	2	19	1898	2925	0.24280701754386
GO:0005184	neuropeptide hormone activity	  9	1	1	0	9	1900	2935	0
GO:0005198	structural molecule activity	 46	0.990837011854869	1	11	35	1889	2909	0.609656750572082
GO:0005200	structural constituent of cytoskeleton	 23	0.413343098059112	1	10	13	1890	2931	1.10846681922197
GO:0005201	extracellular matrix structural constituent	 50	0.00531439914326704	0.297123224828112	29	21	1871	2923	1.47869473684211
GO:0005212	structural constituent of eye lens	  5	1	1	0	5	1900	2939	0
GO:0005216	ion channel activity	 49	0.999994071656319	1	6	43	1894	2901	0.31218045112782
GO:0005230	extracellular ligand-gated ion channel activity	 11	0.995851588224611	1	1	10	1899	2934	0.23177033492823
GO:0005242	inward rectifier potassium channel activity	  5	1	1	0	5	1900	2939	0
GO:0005243	gap junction channel activity	  5	0.917188765638001	1	1	4	1899	2940	0.509894736842105
GO:0005244	voltage-gated ion channel activity	 33	0.999378773998761	1	5	28	1895	2916	0.386283891547049
GO:0005245	voltage-gated calcium channel activity	 13	0.935610071830779	1	3	10	1897	2934	0.58834008097166
GO:0005248	voltage-gated sodium channel activity	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0005249	voltage-gated potassium channel activity	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0005254	chloride channel activity	 16	0.978914829710732	1	3	13	1897	2931	0.478026315789474
GO:0005261	cation channel activity	  9	0.753558081214978	1	3	6	1897	2938	0.849824561403509
GO:0005262	calcium channel activity	 24	0.983953223035519	1	5	19	1895	2925	0.531140350877193
GO:0005267	potassium channel activity	 15	0.764593080383169	1	5	10	1895	2934	0.849824561403509
GO:0005272	sodium channel activity	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0005319	lipid transporter activity	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0005385	zinc ion transmembrane transporter activity	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0005484	SNAP receptor activity	 10	0.347440254505663	1	5	5	1895	2939	1.27473684210526
GO:0005496	steroid binding	  7	0.274791545382173	1	4	3	1896	2941	1.45684210526316
GO:0005506	iron ion binding	 41	0.217459974825813	1	19	22	1881	2922	1.18146341463415
GO:0005507	copper ion binding	 18	0.240790015246695	1	9	9	1891	2935	1.27473684210526
GO:0005513	detection of calcium ion	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0005516	calmodulin binding	 46	0.561161415681318	1	18	28	1882	2916	0.997620137299771
GO:0005518	collagen binding	 28	0.275252428018871	1	13	15	1887	2929	1.18368421052632
GO:0005520	insulin-like growth factor binding	 14	4.52631287498013e-05	0.0278368241811278	13	1	1887	2943	2.36736842105263
GO:0005521	lamin binding	  9	0.92316276301718	1	2	7	1898	2937	0.566549707602339
GO:0005523	tropomyosin binding	  8	0.885472833727802	1	2	6	1898	2938	0.637368421052632
GO:0005537	mannose binding	  9	0.250375871823477	1	5	4	1895	2940	1.41637426900585
GO:0005539	glycosaminoglycan binding	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0005540	hyaluronic acid binding	  6	0.949704026081852	1	1	5	1899	2939	0.424912280701754
GO:0005543	phospholipid binding	 35	0.931746228087862	1	10	25	1890	2919	0.728421052631579
GO:0005544	calcium-dependent phospholipid binding	 15	0.366140667758168	1	7	8	1893	2936	1.18975438596491
GO:0005545	1-phosphatidylinositol binding	  7	0.83118932937518	1	2	5	1898	2939	0.728421052631579
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding	 24	0.890894096656898	1	7	17	1893	2927	0.74359649122807
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding	 14	0.700618363148246	1	5	9	1895	2935	0.910526315789474
GO:0005577	fibrinogen complex	  5	0.649601443719976	1	2	3	1898	2941	1.01978947368421
GO:0005581	collagen trimer	 33	0.28616878235822	1	15	18	1885	2926	1.15885167464115
GO:0005604	basement membrane	 48	0.0121348770476077	0.449575264113178	27	21	1873	2923	1.43407894736842
GO:0005614	interstitial matrix	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0005635	nuclear envelope	 74	0.54684065717516	1	29	45	1871	2899	0.999118065433855
GO:0005637	nuclear inner membrane	 16	0.647983956112763	1	6	10	1894	2934	0.956052631578947
GO:0005640	nuclear outer membrane	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0005642	annulate lamellae	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0005643	nuclear pore	 28	0.415411441121114	1	12	16	1888	2928	1.09263157894737
GO:0005657	replication fork	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0005662	DNA replication factor A complex	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0005664	nuclear origin of replication recognition complex	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0005666	RNA polymerase III complex	  6	0.439579404322443	1	3	3	1897	2941	1.27473684210526
GO:0005667	transcription factor complex	 86	0.968429881444065	1	26	60	1874	2884	0.770771113831089
GO:0005669	transcription factor TFIID complex	  8	0.668338816317314	1	3	5	1897	2939	0.956052631578947
GO:0005671	Ada2/Gcn5/Ada3 transcription activator complex	  8	0.0450347774236384	0.700531030233308	6	2	1894	2942	1.91210526315789
GO:0005675	transcription factor TFIIH holo complex	  7	0.0168564242510799	0.492429936432315	6	1	1894	2943	2.18526315789474
GO:0005680	anaphase-promoting complex	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0005681	spliceosomal complex	 69	0.089424755215858	0.790509169841492	33	36	1867	2908	1.21931350114416
GO:0005682	U5 snRNP	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0005685	U1 snRNP	  6	0.754612463418742	1	2	4	1898	2940	0.849824561403509
GO:0005686	U2 snRNP	 10	0.0490388104662654	0.700531030233308	7	3	1893	2941	1.78463157894737
GO:0005687	U4 snRNP	  5	0.0811044634016161	0.790509169841492	4	1	1896	2943	2.03957894736842
GO:0005689	U12-type spliceosomal complex	  9	0.0221782251673199	0.562734580302472	7	2	1893	2942	1.98292397660819
GO:0005697	telomerase holoenzyme complex	  9	0.0907478819362753	0.790509169841492	6	3	1894	2941	1.69964912280702
GO:0005719	nuclear euchromatin	 16	0.261993676791498	1	8	8	1892	2936	1.27473684210526
GO:0005720	nuclear heterochromatin	 11	0.229412856614498	1	6	5	1894	2939	1.39062200956938
GO:0005721	pericentric heterochromatin	  8	0.387889435544869	1	4	4	1896	2940	1.27473684210526
GO:0005736	RNA polymerase I complex	  6	0.00362418365152984	0.227436014866414	6	0	1894	2944	2.54947368421053
GO:0005740	mitochondrial envelope	  8	0.981454138647988	1	1	7	1899	2937	0.318684210526316
GO:0005741	mitochondrial outer membrane	 57	0.194935059274999	1	26	31	1874	2913	1.16291782086796
GO:0005742	mitochondrial outer membrane translocase complex	  5	0.304039849485138	1	3	2	1897	2942	1.52968421052632
GO:0005747	mitochondrial respiratory chain complex I	 20	0.00124506382069418	0.153161357788266	15	5	1885	2939	1.91210526315789
