Term	Accession	Genes (tot)	Stat (non-dir.) p	p adj (non-dir.)	Significant..in.gene.set.	Non.significant..in.gene.set.	Significant..not.in.gene.set.	Non.significant..not.in.gene.set.	effect.size
GO:0008301	DNA binding, bending	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0008305	integrin complex	 12	0.969116020269325	1	2	10	1619	2740	0.449413942011104
GO:0008306	associative learning	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0008307	structural constituent of muscle	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0008327	methyl-CpG binding	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0008328	ionotropic glutamate receptor complex	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0008331	high voltage-gated calcium channel activity	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0008333	endosome to lysosome transport	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0008340	determination of adult lifespan	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0008344	adult locomotory behavior	 18	0.0855106932405852	0.608572371545558	10	8	1611	2742	1.49804647337035
GO:0008347	glial cell migration	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0008353	RNA polymerase II CTD heptapeptide repeat kinase activity	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0008360	regulation of cell shape	 65	0.189277649825058	0.860927434259923	28	37	1593	2713	1.16156218858255
GO:0008361	regulation of cell size	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0008373	sialyltransferase activity	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0008375	acetylglucosaminyltransferase activity	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0008376	acetylgalactosaminyltransferase activity	 10	0.781377725261973	1	3	7	1618	2743	0.808945095619988
GO:0008378	galactosyltransferase activity	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0008380	RNA splicing	 81	0.999926311482219	1	15	66	1606	2684	0.499348824456783
GO:0008395	steroid hydroxylase activity	  8	1	1	0	8	1621	2742	0
GO:0008408	3	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0008432	JUN kinase binding	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0008483	transaminase activity	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0008528	G protein-coupled peptide receptor activity	  8	1	1	0	8	1621	2742	0
GO:0008536	Ran GTPase binding	 19	0.765602332251481	1	6	13	1615	2737	0.851521153284198
GO:0008540	proteasome regulatory particle, base subcomplex	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0008542	visual learning	 18	0.185113328194816	0.848800072337835	9	9	1612	2741	1.34824182603331
GO:0008543	fibroblast growth factor receptor signaling pathway	 16	0.377175534783405	0.98536875238176	7	9	1614	2741	1.17971159777915
GO:0008544	epidermis development	 15	0.955893396394678	1	3	12	1618	2738	0.539296730413325
GO:0008553	proton-exporting ATPase activity, phosphorylative mechanism	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0008574	ATP-dependent microtubule motor activity, plus-end-directed	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0008584	male gonad development	 44	0.15899782383781	0.776267532423164	20	24	1601	2726	1.22567438730301
GO:0008585	female gonad development	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0008593	regulation of Notch signaling pathway	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0008610	lipid biosynthetic process	  8	0.0339172851015134	0.448933792822859	6	2	1615	2748	2.02236273904997
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	 20	0.47666871145095	1	8	12	1613	2738	1.07859346082665
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	  6	0.00258631209375338	0.140144134524929	6	0	1615	2750	2.69648365206663
GO:0008637	apoptotic mitochondrial changes	  9	0.4437258909147	1	4	5	1617	2745	1.19843717869628
GO:0008643	carbohydrate transport	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0008652	cellular amino acid biosynthetic process	 12	0.000141788527432524	0.040565697698445	11	1	1610	2749	2.47177668106107
GO:0008654	phospholipid biosynthetic process	 23	0.0449613713268757	0.524354507674187	13	10	1608	2740	1.52409945551592
GO:0008656	cysteine-type endopeptidase activator activity involved in apoptotic process	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0009055	electron transfer activity	 13	0.772092592176301	1	4	9	1617	2741	0.829687277558962
GO:0009058	biosynthetic process	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0009060	aerobic respiration	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0009116	nucleoside metabolic process	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0009117	nucleotide metabolic process	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0009267	cellular response to starvation	 28	0.201788078320367	0.874292856505159	13	15	1608	2735	1.2519388384595
GO:0009303	rRNA transcription	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0009306	protein secretion	 16	0.0934465963216342	0.641128805938118	9	7	1612	2743	1.51677205428748
GO:0009312	oligosaccharide biosynthetic process	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0009314	response to radiation	 16	0.377175534783405	0.98536875238176	7	9	1614	2741	1.17971159777915
GO:0009408	response to heat	 20	0.658027773070048	1	7	13	1614	2737	0.943769278223319
GO:0009409	response to cold	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0009411	response to UV	 19	0.241559397610987	0.874292856505159	9	10	1612	2740	1.2772817299263
GO:0009416	response to light stimulus	 12	0.260583248437255	0.874292856505159	6	6	1615	2744	1.34824182603331
GO:0009566	fertilization	 13	0.562999658909294	1	5	8	1616	2742	1.0371090969487
GO:0009611	response to wounding	 26	0.123126678956176	0.710114109470648	13	13	1608	2737	1.34824182603331
GO:0009612	response to mechanical stimulus	 33	0.0129700162021669	0.287652839956586	19	14	1602	2736	1.55252089058381
GO:0009615	response to virus	 21	0.850360079129928	1	6	15	1615	2735	0.770423900590464
GO:0009617	response to bacterium	 35	0.97643285898993	1	8	27	1613	2723	0.616339120472372
GO:0009636	response to toxic substance	 44	0.053726619778787	0.528541035757744	22	22	1599	2728	1.34824182603331
GO:0009653	anatomical structure morphogenesis	 15	0.955893396394678	1	3	12	1618	2738	0.539296730413325
GO:0009725	response to hormone	 30	0.297324452610747	0.928961961772567	13	17	1608	2733	1.16847624922887
GO:0009743	response to carbohydrate	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0009749	response to glucose	 26	0.123126678956176	0.710114109470648	13	13	1608	2737	1.34824182603331
GO:0009755	hormone-mediated signaling pathway	 10	0.990342195753722	1	1	9	1620	2741	0.269648365206663
GO:0009791	post-embryonic development	 29	0.680799956377099	1	10	19	1611	2731	0.929821948988492
GO:0009792	embryo development ending in birth or egg hatching	  5	0.901559628365078	1	1	4	1620	2746	0.539296730413325
GO:0009887	animal organ morphogenesis	 30	0.437387125497873	1	12	18	1609	2732	1.07859346082665
GO:0009888	tissue development	 12	0.0362473632093955	0.448933792822859	8	4	1613	2746	1.79765576804442
GO:0009897	external side of plasma membrane	 90	0.802948977618298	1	30	60	1591	2690	0.898827884022208
GO:0009898	cytoplasmic side of plasma membrane	 16	0.899893321190038	1	4	12	1617	2738	0.674120913016656
GO:0009925	basal plasma membrane	 16	0.579969549388792	1	6	10	1615	2740	1.01118136952498
GO:0009948	anterior/posterior axis specification	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0009952	anterior/posterior pattern specification	 32	0.979335671130979	1	7	25	1614	2725	0.589855798889574
GO:0009953	dorsal/ventral pattern formation	 12	0.47763441574499	1	5	7	1616	2743	1.12353485502776
GO:0009954	proximal/distal pattern formation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0009966	regulation of signal transduction	 11	0.631049008593145	1	4	7	1617	2743	0.980539509842409
GO:0009967	positive regulation of signal transduction	 14	0.640581869348199	1	5	9	1616	2741	0.963029875738081
GO:0009968	negative regulation of signal transduction	 18	0.52551977682233	1	7	11	1614	2739	1.04863253135924
GO:0009987	cellular process	 16	0.377175534783405	0.98536875238176	7	9	1614	2741	1.17971159777915
GO:0010001	glial cell differentiation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0010008	endosome membrane	 46	0.782224175965108	1	15	31	1606	2719	0.87928814741303
GO:0010033	response to organic substance	 38	0.00705832400267427	0.221476302604128	22	16	1599	2734	1.56112211435436
GO:0010035	response to inorganic substance	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0010038	response to metal ion	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0010039	response to iron ion	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0010043	response to zinc ion	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0010165	response to X-ray	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0010212	response to ionizing radiation	 11	0.0675829846107961	0.528541035757744	7	4	1614	2746	1.71594414222422
GO:0010243	response to organonitrogen compound	 19	0.12239547328796	0.710114109470648	10	9	1611	2741	1.41920192214033
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	  7	0.800202785632254	1	2	5	1619	2745	0.770423900590465
GO:0010288	response to lead ion	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010314	phosphatidylinositol-5-phosphate binding	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0010332	response to gamma radiation	 11	0.387196429366767	0.98536875238176	5	6	1616	2744	1.22567438730301
GO:0010458	exit from mitosis	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0010460	positive regulation of heart rate	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0010466	negative regulation of peptidase activity	 26	0.673598644207634	1	9	17	1612	2733	0.933398187253832
GO:0010467	gene expression	  7	0.961092643799227	1	1	6	1620	2744	0.385211950295232
GO:0010468	regulation of gene expression	 77	0.319096703128294	0.969924578864316	31	46	1590	2704	1.08559731446838
GO:0010494	cytoplasmic stress granule	 25	0.945598030792113	1	6	19	1615	2731	0.64715607649599
GO:0010498	proteasomal protein catabolic process	  8	0.9755447117189	1	1	7	1620	2743	0.337060456508328
GO:0010499	proteasomal ubiquitin-independent protein catabolic process	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0010506	regulation of autophagy	 18	0.52551977682233	1	7	11	1614	2739	1.04863253135924
GO:0010507	negative regulation of autophagy	 16	0.206480619691051	0.874292856505159	8	8	1613	2742	1.34824182603331
GO:0010508	positive regulation of autophagy	 16	0.899893321190038	1	4	12	1617	2738	0.674120913016656
GO:0010524	positive regulation of calcium ion transport into cytosol	  6	0.141228566336525	0.710114109470648	4	2	1617	2748	1.79765576804442
GO:0010529	negative regulation of transposition	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010544	negative regulation of platelet activation	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010569	regulation of double-strand break repair via homologous recombination	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0010575	positive regulation of vascular endothelial growth factor production	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0010592	positive regulation of lamellipodium assembly	  9	0.208584409041611	0.874292856505159	5	4	1616	2746	1.49804647337035
GO:0010594	regulation of endothelial cell migration	  5	0.268307979032342	0.874292856505159	3	2	1618	2748	1.61789019123998
GO:0010595	positive regulation of endothelial cell migration	 17	0.135312010717701	0.710114109470648	9	8	1612	2742	1.42755016874115
GO:0010596	negative regulation of endothelial cell migration	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0010608	posttranscriptional regulation of gene expression	 11	0.954443776392988	1	2	9	1619	2741	0.490269754921205
GO:0010613	positive regulation of cardiac muscle hypertrophy	 11	0.837750994012784	1	3	8	1618	2742	0.735404632381807
GO:0010614	negative regulation of cardiac muscle hypertrophy	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010629	negative regulation of gene expression	 97	0.0836710665950101	0.602979651204846	43	54	1578	2696	1.19534842308108
GO:0010633	negative regulation of epithelial cell migration	  8	0.621026637444471	1	3	5	1618	2745	1.01118136952498
GO:0010634	positive regulation of epithelial cell migration	 18	0.945046361577901	1	4	14	1617	2736	0.599218589348139
GO:0010666	positive regulation of cardiac muscle cell apoptotic process	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0010667	negative regulation of cardiac muscle cell apoptotic process	 10	0.295751712156876	0.928961961772567	5	5	1616	2745	1.34824182603331
GO:0010717	regulation of epithelial to mesenchymal transition	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010718	positive regulation of epithelial to mesenchymal transition	 23	0.497589966419079	1	9	14	1612	2736	1.05514577689564
GO:0010719	negative regulation of epithelial to mesenchymal transition	 10	0.542375343419917	1	4	6	1617	2744	1.07859346082665
GO:0010759	positive regulation of macrophage chemotaxis	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0010763	positive regulation of fibroblast migration	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0010800	positive regulation of peptidyl-threonine phosphorylation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	  7	0.515348610516959	1	3	4	1618	2746	1.1556358508857
GO:0010811	positive regulation of cell-substrate adhesion	 16	0.000388847081439003	0.0529757857141423	13	3	1608	2747	2.19089296730413
GO:0010812	negative regulation of cell-substrate adhesion	 10	0.121417105926346	0.710114109470648	6	4	1615	2746	1.61789019123998
GO:0010821	regulation of mitochondrion organization	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0010824	regulation of centrosome duplication	  8	0.859928168361515	1	2	6	1619	2744	0.674120913016656
GO:0010831	positive regulation of myotube differentiation	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0010832	negative regulation of myotube differentiation	  6	0.0289935828529927	0.448381840769795	5	1	1616	2749	2.24706971005552
GO:0010838	positive regulation of keratinocyte proliferation	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010839	negative regulation of keratinocyte proliferation	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	 14	0.423351680119263	1	6	8	1615	2742	1.1556358508857
GO:0010867	positive regulation of triglyceride biosynthetic process	  8	0.339218565637772	0.969924578864316	4	4	1617	2746	1.34824182603331
GO:0010875	positive regulation of cholesterol efflux	  5	0.611006382880356	1	2	3	1619	2747	1.07859346082665
GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	  7	0.0123627495615496	0.280712908695187	6	1	1615	2749	2.31127170177139
GO:0010884	positive regulation of lipid storage	  6	0.938108378346802	1	1	5	1620	2745	0.449413942011104
GO:0010906	regulation of glucose metabolic process	 14	0.0355916224810885	0.448933792822859	9	5	1612	2745	1.73345377632855
GO:0010917	negative regulation of mitochondrial membrane potential	  7	0.235439100009758	0.874292856505159	4	3	1617	2747	1.54084780118093
GO:0010918	positive regulation of mitochondrial membrane potential	  6	0.718815878456455	1	2	4	1619	2746	0.898827884022209
GO:0010923	negative regulation of phosphatase activity	  6	0.395387391728158	0.98536875238176	3	3	1618	2747	1.34824182603331
GO:0010942	positive regulation of cell death	 18	0.0103005280510795	0.256683598009436	12	6	1609	2744	1.79765576804442
GO:0010951	negative regulation of endopeptidase activity	 35	0.560994977304158	1	13	22	1608	2728	1.0015510707676
GO:0010952	positive regulation of peptidase activity	  9	0.0701198146538523	0.528541035757744	6	3	1615	2747	1.79765576804442
GO:0010955	negative regulation of protein processing	  5	0.00698752388695992	0.221476302604128	5	0	1616	2750	2.69648365206663
GO:0010971	positive regulation of G2/M transition of mitotic cell cycle	 13	0.0188434771316733	0.363364088011944	9	4	1612	2746	1.86679637450766
GO:0010975	regulation of neuron projection development	 12	0.707756305017222	1	4	8	1617	2742	0.898827884022209
GO:0010976	positive regulation of neuron projection development	 52	0.0199061096891395	0.374680130398869	27	25	1594	2725	1.40009728088075
GO:0010977	negative regulation of neuron projection development	 24	0.393449373882351	0.98536875238176	10	14	1611	2736	1.12353485502776
